Mensagem Anterior,Data,Mensagem Cliente 1,Mensagem Cliente 2,Mensagem Cliente 3,Mensagem Cliente 4,Mensagem Cliente 5,Mensagem Cliente 6,Mensagem Cliente 7,Status,ADCCID,Service,Concatenacao
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:18,,,,,,,,,b87732e9-3a3e-478d-bcd2-f3c156472f4d,292528718,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:18,,,,,,,,,c42207a9-1572-4d9e-add5-684a293df4d6,276927202,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:18,,,,,,,,,fb65e3a1-6f44-472e-863f-42305da83755,183550380,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:18,,,,,,,,,6c68c0bd-da17-4422-b88a-ac02a174e39f,335539459,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:19,,,,,,,,,5e97defc-3581-445e-ad6a-0032a00c8797,328976988,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:19,,,,,,,,,5f984de8-2119-4bee-bc30-068671065cf8,340082521,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:19,R,,,,,,,,4f8f86a0-f02f-41fb-85a5-530a73adf240,329076537,R          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:20,Ola,Ola,Hi,Demora,8 horas infinita,Volta a net ai,Kk,,4ffb8c31-a3dd-4ede-91ab-3897d87a79f4,329655685,Ola Ola Hi Demora 8 horas infinita Volta a net ai Kk Alou   
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:20,,,,,,,,,c90ff49c-b721-4c9a-95a7-a3e723fa83df,328729438,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:21,Transferência de residência,,,,,,,,a87f7ef5-186a-495a-ba34-262e962354b4,141656453,Transferência de residência          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:21,,,,,,,,,01d6c2c3-a962-474f-97e6-776fa20bcf04,339283214,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:22,Ok,,,,,,,,6632135e-956d-4ff3-9f64-2911753be3c6,328208099,Ok          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:25,Ok,Ok,,,,,,,a935abc3-f0b1-415b-b8dd-cb13cd1a583a,334839809,Ok Ok         
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:25,Ok,Obrigada,,,,,,,02ab455b-46fb-4419-9fbd-27d7c7d5f90a,345289200,Ok Obrigada         
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:27,Ok,,,,,,,,9ab77f78-7b2c-457d-9b3f-96268c8f4b41,330097351,Ok          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:27,,,,,,,,,2e3e770a-4dcd-42c7-8114-ef75e87a146d,349942029,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:28,,,,,,,,,eabdad73-a7bd-4d45-9abd-33b3c341a752,327116047,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:28,Eu trabalho de home office,,,,,,,,221560e3-dd10-4f79-97bc-ab0599d684e4,116041320,Eu trabalho de home office          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:28,,,,,,,,,f6286a37-312c-4539-aa6b-e7685dfa9939,116324876,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:28,,,,,,,,,0183f8f4-91d0-4684-adee-f45b9bb200dc,284776548,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:29,,,,,,,,,cb6008a8-af85-47ab-b2c3-a5fe91527a6b,111042339,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:29,Ta dificil em  !,,,,,,,,866faa7b-dd77-4769-8608-c3a1f130a409,344940019,Ta dificil em  !          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:29,,,,,,,,,7c7fc18f-db64-422b-8d2f-ff3fff281604,328926464,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:29,,,,,,,,,b1924975-f818-494c-95ee-4d4415ff002b,336635692,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:30,,,,,,,,,196af5a2-a1fd-47ba-a961-4f8a8eed2949,264365620,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:32,,,,,,,,,37bf5e72-6d1c-4dec-879a-3ef9d3b1c29b,265303978,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:33,Os técnicos já estão realizando o serviço?,Ok,,,,,,,9b0199bb-5a49-4ac5-8418-d3e7d485a27f,334735010,Os técnicos já estão realizando o serviço? Ok         
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:33,,,,,,,,,bdede83b-f203-441c-99f9-e2b7aafa5449,330138592,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:35,,,,,,,,,6309a5c4-3c89-43b1-816e-93ec5d5bc181,345290610,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:35,,,,,,,,,392bdbae-00b0-4616-8558-ae733cf8b481,329884075,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:35,,,,,,,,,ccfb43f7-94cd-4d45-83cb-94565753bd32,338233112,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:35,,,,,,,,,2ba7c9be-ed0b-40f1-9df9-de1ab969cca1,245062079,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:35,?,,,,,,,,094900cd-7282-4da2-ae45-7225d778afc4,333628720,?          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:36,,,,,,,,,aa7164fb-dbbf-4ca3-98ca-9e623b858764,111473280,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:36,,,,,,,,,ef91b6be-20c2-4ae1-9735-aac7ed958801,337732919,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:37,Já passou o prazo,,,,,,,,0db8da26-16d1-4a6e-9956-028c4fed80d4,349852246,Já passou o prazo          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:37,,,,,,,,,0ba8ec42-397e-444a-8918-d1cff6cd04dc,193551251,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:38,,,,,,,,,58957b75-b46b-4faa-ab43-298367286742,237106003,          
"Vi que existe uma instabilidade na sua região. 

Mas não se preocupe, vimos que o seu bilhete de defeito já está sendo tratado assim que o serviço normalizar, entraremos em contato para confirmar o funcionamento.

A previsão de correção é de até 8 horas.",12/14/2022 10:38,,,,,,,,,8c1c6f6f-e38a-478f-a15d-bbfbdbc7ba0d,107380540,          
